3.621660640200554532e-04,3.265836890204936826e-05,0.000000000000000000e+00,9.648692509405188744e+00,2.668359954501692943e+00,0.000000000000000000e+00
3.893013752440130999e-04,3.641084304311940282e-05,0.000000000000000000e+00,9.622370260935067421e+00,2.764724434947627874e+00,0.000000000000000000e+00
4.173956233636964201e-04,4.043884853271496622e-05,0.000000000000000000e+00,9.595117732556808221e+00,2.860821961957558557e+00,0.000000000000000000e+00
4.464458559536616401e-04,4.475189248254387447e-05,0.000000000000000000e+00,9.566937780334358266e+00,2.956643323005896384e+00,0.000000000000000000e+00
4.764490215776681918e-04,4.935944735743518706e-05,0.000000000000000000e+00,9.537833356139314489e+00,3.052179338993993074e+00,0.000000000000000000e+00
5.074019702542245007e-04,5.427094985507693772e-05,0.000000000000000000e+00,9.507807507203382968e+00,3.147420865331533424e+00,0.000000000000000000e+00
5.393014539364850320e-04,5.949579979313146804e-05,0.000000000000000000e+00,9.476863375657030630e+00,3.242358793010865270e+00,0.000000000000000000e+00
5.721441270063601977e-04,6.504335900394248016e-05,0.000000000000000000e+00,9.445004198054466116e+00,3.336984049674063257e+00,0.000000000000000000e+00
6.059265467826980157e-04,7.092295023704503834e-05,0.000000000000000000e+00,9.412233304885075924e+00,3.431287600672521254e+00,0.000000000000000000e+00
6.406451740433909353e-04,7.714385606968656415e-05,0.000000000000000000e+00,9.378554120071457945e+00,3.525260450118876232e+00,0.000000000000000000e+00
6.762963735612603257e-04,8.371531782556386155e-05,0.000000000000000000e+00,9.343970160454192708e+00,3.618893641931066441e+00,0.000000000000000000e+00
7.128764146535647222e-04,9.064653450197794182e-05,0.000000000000000000e+00,9.308485035263508678e+00,3.712178260868328472e+00,0.000000000000000000e+00
7.503814717449771177e-04,9.794666170560519967e-05,0.000000000000000000e+00,9.272102445577969476e+00,3.805105433558946260e+00,0.000000000000000000e+00
7.888076249438708346e-04,1.056248105970800631e-04,0.000000000000000000e+00,9.234826183770358909e+00,3.897666329519562378e+00,0.000000000000000000e+00
8.281508606317528661e-04,1.136900468445809799e-04,0.000000000000000000e+00,9.196660132940895238e+00,3.989852162165868243e+00,0.000000000000000000e+00
8.684070720656771785e-04,1.221513895866080130e-04,0.000000000000000000e+00,9.157608266337952330e+00,4.081654189814491573e+00,0.000000000000000000e+00
9.095720599934708963e-04,1.310178104041369816e-04,0.000000000000000000e+00,9.117674646766440461e+00,4.173063716675906143e+00,0.000000000000000000e+00
9.516415332816003346e-04,1.402982323023311976e-04,0.000000000000000000e+00,9.076863425984004863e+00,4.264072093838188415e+00,0.000000000000000000e+00
9.946111095555027534e-04,1.500015287019886045e-04,0.000000000000000000e+00,9.035178844085221428e+00,4.354670720241448301e+00,0.000000000000000000e+00
1.038476315852205484e-03,1.601365224408982004e-04,0.000000000000000000e+00,8.992625228873947663e+00,4.444851043642772837e+00,0.000000000000000000e+00
1.083232589285053208e-03,1.707119847852757726e-04,0.000000000000000000e+00,8.949206995224011862e+00,4.534604561571510040e+00,0.000000000000000000e+00
1.128875277720358316e-03,1.817366344514456677e-04,0.000000000000000000e+00,8.904928644428400375e+00,4.623922822274746380e+00,0.000000000000000000e+00
1.175399640465791661e-03,1.932191366379310124e-04,0.000000000000000000e+00,8.859794763537138351e+00,4.712797425652806460e+00,0.000000000000000000e+00
1.222800848970322443e-03,2.051681020681109734e-04,0.000000000000000000e+00,8.813810024684025635e+00,4.801220024184634561e+00,0.000000000000000000e+00
1.271073987535518372e-03,2.175920860436002095e-04,0.000000000000000000e+00,8.766979184402424963e+00,4.889182323842901745e+00,0.000000000000000000e+00
